    i     j      r(x)           v(x)           r(y)           v(y)           r(z)           v(z)
   53    85   -0.26807200    -0.08139024     0.29712400     0.09021121    -0.00000000    -0.00000000
   53    86   -0.29712400    -0.09021121    -0.26807200    -0.08139024     0.00000000     0.00000000
   53    87    0.00000000     0.00000000     0.00000000     0.00000000    -0.00000000    -0.00000000
   53    88   -0.12910100    -0.08538095    -0.08541900    -0.05649168    -0.00000000    -0.00000000
   53    89   -0.08541900    -0.05649168     0.12910100     0.08538095     0.00000000     0.00000000
   53    90   -0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
   53    91   -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.00000000     0.00000000
   53    92    0.23457300     0.21385055    -0.24312400    -0.22164669     0.00000000     0.00000000
   53    93   -0.24312400    -0.22164669    -0.23457300    -0.21385055    -0.00000000    -0.00000000
   53    94   -0.00000000    -0.00000000    -0.00000000     0.00000000    -0.00000000    -0.00000000
   53    95    0.00000000     0.00000000     0.00000000     0.00000000     0.42656000     0.11527542
   53    96   -0.00000000     0.00000000    -0.00000000    -0.00000000    -1.12753000    -0.30471046
   53    97   -0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
   53    98   -0.11069200    -0.02796594    -0.06516500    -0.01646302     0.00000000     0.00000000
   53    99    0.06516500     0.01646302    -0.11069200    -0.02796594     0.00000000     0.00000000
   53   100    0.49178400     0.13365771     0.50280600     0.13665390     0.00000000    -0.00000000
   54    55   -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000
   54    56    0.00000000    -0.00000000    -0.00000000     0.00000000    -0.00000000     0.00000000
   54    57   -0.57799900     0.73561993    -0.54093900     0.68843798    -0.00000000    -0.00000000
   54    58   -0.54093900     0.68843798     0.57799900    -0.73561993     0.00000000     0.00000000
   54    59    0.00000000     0.00000000     0.00000000    -0.00000000    -0.17833700    -0.26885255
   54    60    0.00000000    -0.00000000     0.00000000    -0.00000000     0.00232200     0.00350058
   54    61    0.16669900     0.56871930     0.17763900     0.60604878     0.00000000     0.00000000
   54    62   -0.17763900    -0.60604878     0.16669900     0.56871930    -0.00000000    -0.00000000
   54    63    0.00000000    -0.00000000     0.00000000     0.00000000     0.27180400     0.32928176
   54    64   -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.65192100     0.78978276
   54    65    0.18506700    -0.18908008    -0.19717500     0.20145524     0.00000000    -0.00000000
   54    66    0.19717500    -0.20145524     0.18506700    -0.18908008    -0.00000000    -0.00000000
   54    67   -0.00000000    -0.00000000     0.00000000     0.00000000    -0.00000000    -0.00000000
   54    68   -0.02668200     0.08455599    -0.02676800     0.08482904    -0.00000000     0.00000000
   54    69   -0.02676800     0.08482904     0.02668200    -0.08455599    -0.00000000    -0.00000000
   54    70   -0.00000000    -0.00000000     0.00000000     0.00000000     0.06059300     0.05268456
   54    71   -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.45834100    -0.39851474
   54    72   -0.00000000    -0.00000000    -0.00000000     0.00000000    -0.00000000     0.00000000
   54    73    0.28612400     0.19824785     0.27322800     0.18930937    -0.00000000     0.00000000
   54    74    0.27322800     0.18930937    -0.28612400    -0.19824785     0.00000000    -0.00000000
   54    75   -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000
   54    76    0.00000000    -0.00000000     0.00000000    -0.00000000    -0.00000000    -0.00000000
   54    77    0.25131700     0.22187926     0.24290900     0.21445652    -0.00000000    -0.00000000
   54    78    0.24290900     0.21445652    -0.25131700    -0.22187926     0.00000000     0.00000000
   54    79   -0.10279000    -0.16060627     0.02347900     0.03668443     0.00000000    -0.00000000
   54    80   -0.02347900    -0.03668443    -0.10279000    -0.16060627     0.00000000    -0.00000000
   54    81   -0.00000000     0.00000000     0.00000000    -0.00000000    -0.23131600    -0.01918026
   54    82    0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.42841600    -0.03552223
   54    83    0.00000000     0.00000000     0.00000000     0.00000000     0.09380500     0.01255039
   54    84    0.00000000     0.00000000     0.00000000     0.00000000    -0.25599600    -0.03424915
   54    85   -0.29712400    -0.09021121    -0.26807200    -0.08139024     0.00000000     0.00000000
   54    86    0.26807200     0.08139024    -0.29712400    -0.09021121     0.00000000     0.00000000
   54    87   -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000
   54    88    0.08541900     0.05649168    -0.12910100    -0.08538095    -0.00000000    -0.00000000
   54    89   -0.12910100    -0.08538095    -0.08541900    -0.05649168    -0.00000000    -0.00000000
   54    90   -0.00000000     0.00000000     0.00000000     0.00000000    -0.00000000    -0.00000000
   54    91    0.00000000     0.00000000     0.00000000     0.00000000    -0.00000000    -0.00000000
   54    92    0.24312400     0.22164669     0.23457300     0.21385055    -0.00000000    -0.00000000
   54    93    0.23457300     0.21385055    -0.24312400    -0.22164669     0.00000000     0.00000000
   54    94    0.00000000     0.00000000    -0.00000000     0.00000000    -0.00000000    -0.00000000
   54    95   -0.00000000    -0.00000000     0.00000000    -0.00000000    -1.12753000    -0.30471046
   54    96    0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.42656000    -0.11527542
   54    97    0.00000000    -0.00000000     0.00000000    -0.00000000     0.00000000     0.00000000
   54    98    0.06516500     0.01646302    -0.11069200    -0.02796594     0.00000000     0.00000000
   54    99    0.11069200     0.02796594     0.06516500     0.01646302    -0.00000000    -0.00000000
   54   100    0.50280600     0.13665390    -0.49178400    -0.13365771    -0.00000000    -0.00000000
   55    56   -0.00000000    -0.00000000     0.00000000     0.00000000     0.29235200     2.16745321
   55    57   -0.15029000    -2.92660731    -0.14773200    -2.87679003     0.00000000     0.00000000
   55    58    0.14773200     2.87679003    -0.15029000    -2.92660731    -0.00000000     0.00000000
   55    59   -0.00000000    -0.00000000     0.00000000    -0.00000000    -0.00000000    -0.00000000
   55    60    0.00000000     0.00000000     0.00000000     0.00000000    -0.00000000    -0.00000000
   55    61    0.08814300    -0.78552734     0.07606000    -0.67784579    -0.00000000    -0.00000000
   55    62    0.07606000    -0.67784579    -0.08814300     0.78552734     0.00000000     0.00000000
   55    63    0.00000000     0.00000000     0.00000000    -0.00000000     0.00000000     0.00000000
   55    64   -0.00000000     0.00000000    -0.00000000     0.00000000     0.00000000     0.00000000
   55    65    0.00000000     0.00000000    -0.00000000    -0.00000000     0.00000000     0.00000000
   55    66    0.00000000    -0.00000000     0.00000000    -0.00000000     0.00000000     0.00000000
   55    67    0.00000000     0.00000000    -0.00000000     0.00000000    -0.00000000     0.00000000
   55    68   -0.01992800     0.20416519    -0.01827200     0.18720929     0.00000000    -0.00000000
   55    69    0.01827200    -0.18720929    -0.01992800     0.20416519    -0.00000000    -0.00000000
   55    70    0.00000000    -0.00000000     0.00000000    -0.00000000    -0.00000000    -0.00000000
   55    71    0.00000000     0.00000000     0.00000000    -0.00000000    -0.00000000     0.00000000
   55    72    0.00000000    -0.00000000     0.00000000    -0.00000000     0.23133500     0.14052161
   55    73    0.07674200     0.65015859     0.07393300     0.62635714     0.00000000     0.00000000
   55    74   -0.07393300    -0.62635714     0.07674200     0.65015859    -0.00000000     0.00000000
   55    75    0.00000000     0.00000000     0.00000000     0.00000000    -0.37486900    -0.90071102
   55    76    0.00000000     0.00000000     0.00000000     0.00000000    -0.57895800    -0.22944393
   55    77    0.06337200     0.08940444     0.06031900     0.08509828     0.00000000     0.00000000
   55    78   -0.06031900    -0.08509828     0.06337200     0.08940444    -0.00000000     0.00000000
   55    79   -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.00000000
   55    80   -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.00000000
   55    81   -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000
   55    82   -0.00000000     0.00000000     0.00000000     0.00000000    -0.00000000    -0.00000000
   55    83    0.00000000     0.00000000     0.00000000    -0.00000000     0.00000000    -0.00000000
   55    84    0.00000000    -0.00000000     0.00000000     0.00000000    -0.00000000     0.00000000
   55    85   -0.43545500    -0.74348446    -0.44395300    -0.75799435    -0.00000000    -0.00000000
   55    86   -0.44395300    -0.75799435     0.43545500     0.74348446     0.00000000     0.00000000
   55    87   -0.00000000     0.00000000     0.00000000    -0.00000000     0.50300700     0.31308409
   55    88   -0.30250900    -0.17437526     0.21881400     0.12613072    -0.00000000    -0.00000000
   55    89   -0.21881400    -0.12613072    -0.30250900    -0.17437526     0.00000000     0.00000000
   55    90   -0.00000000    -0.00000000    -0.00000000     0.00000000     0.93501100     0.56943183
   55    91    0.00000000     0.00000000    -0.00000000     0.00000000     0.69285100     0.33397940
   55    92   -0.07806300    -0.00706577    -0.07443300    -0.00673592    -0.00000000    -0.00000000
   55    93    0.07443300     0.00673592    -0.07806300    -0.00706577     0.00000000     0.00000000
   55    94   -0.00000000    -0.00000000    -0.00000000     0.00000000    -0.72602100    -0.23339913
   55    95    0.00000000    -0.00000000    -0.00000000     0.00000000     0.00000000     0.00000000
   55    96   -0.00000000     0.00000000    -0.00000000     0.00000000     0.00000000     0.00000000
   55    97   -0.00000000     0.00000000    -0.00000000    -0.00000000     0.37819100     0.06635536
   55    98   -0.13692900    -0.04510712     0.08849700     0.02915375     0.00000000    -0.00000000
   55    99    0.08849700     0.02915375     0.13692900     0.04510712     0.00000000     0.00000000
   55   100    0.00000000     0.00000000    -0.00000000    -0.00000000     0.00000000     0.00000000
   56    57   -0.56319500    12.35271587    -0.55360800    12.14234812    -0.00000000     0.00000000
   56    58    0.55360800   -12.14234810    -0.56319500    12.35271585    -0.00000000     0.00000000
   56    59    0.00000000    -0.00000000    -0.00000000    -0.00000000     0.00000000     0.00000000
   56    60    0.00000000    -0.00000000     0.00000000    -0.00000000    -0.00000000    -0.00000000
   56    61   -0.24616000    -0.86182563    -0.21241500    -0.74369582    -0.00000000    -0.00000000
   56    62   -0.21241500    -0.74369582     0.24616000     0.86182563     0.00000000    -0.00000000
   56    63   -0.00000000    -0.00000000     0.00000000    -0.00000000    -0.00000000    -0.00000000
   56    64    0.00000000    -0.00000000     0.00000000     0.00000000    -0.00000000    -0.00000000
   56    65   -0.00000000     0.00000000     0.00000000    -0.00000000     0.00000000     0.00000000
   56    66   -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.00000000     0.00000000
   56    67    0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000
   56    68    0.21744200     0.61235960     0.19938300     0.56149876    -0.00000000     0.00000000
   56    69   -0.19938300    -0.56149876     0.21744200     0.61235960     0.00000000    -0.00000000
   56    70   -0.00000000    -0.00000000     0.00000000    -0.00000000    -0.00000000     0.00000000
   56    71    0.00000000     0.00000000    -0.00000000    -0.00000000     0.00000000    -0.00000000
   56    72   -0.00000000     0.00000000    -0.00000000    -0.00000000     0.26900800     0.47949715
   56    73    0.61516500     0.19668520     0.59264700     0.18948643     0.00000000     0.00000000
   56    74   -0.59264700    -0.18948643     0.61516500     0.19668520     0.00000000     0.00000000
   56    75   -0.00000000     0.00000000     0.00000000    -0.00000000    -0.56222800    -0.12023865
   56    76   -0.00000000    -0.00000000     0.00000000     0.00000000    -0.19742000     0.00293194
   56    77    0.21189500     0.02797462     0.20168500     0.02662384     0.00000000    -0.00000000
   56    78   -0.20168500    -0.02662384     0.21189500     0.02797462     0.00000000     0.00000000
   56    79   -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.00000000
   56    80   -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.00000000
   56    81    0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
   56    82    0.00000000     0.00000000    -0.00000000    -0.00000000     0.00000000     0.00000000
   56    83    0.00000000     0.00000000     0.00000000     0.00000000    -0.00000000     0.00000000
   56    84    0.00000000     0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000
   56    85   -0.52609800    -0.21689905    -0.53636500    -0.22113486     0.00000000    -0.00000000
   56    86   -0.53636500    -0.22113486     0.52609800     0.21689905    -0.00000000     0.00000000
   56    87    0.00000000     0.00000000    -0.00000000    -0.00000000    -0.21005700     0.01067375
   56    88   -0.18102600    -0.18532488     0.13094100     0.13404957     0.00000000     0.00000000
   56    89   -0.13094100    -0.13404957    -0.18102600    -0.18532488     0.00000000    -0.00000000
   56    90    0.00000000     0.00000000    -0.00000000    -0.00000000     0.23396100     0.15857703
   56    91   -0.00000000    -0.00000000     0.00000000     0.00000000     0.09901600    -0.08122802
   56    92    0.03526600     0.20105562     0.03362700     0.19170814     0.00000000    -0.00000000
   56    93   -0.03362700    -0.19170814     0.03526600     0.20105562    -0.00000000    -0.00000000
   56    94    0.00000000     0.00000000    -0.00000000    -0.00000000    -0.10328400     0.00998535
   56    95   -0.00000000     0.00000000     0.00000000    -0.00000000    -0.00000000    -0.00000000
   56    96    0.00000000    -0.00000000     0.00000000    -0.00000000    -0.00000000    -0.00000000
   56    97    0.00000000    -0.00000000    -0.00000000     0.00000000    -0.82707200    -0.13040552
   56    98    0.58383700     0.08817794    -0.37733400    -0.05698897     0.00000000     0.00000000
   56    99   -0.37733400    -0.05698897    -0.58383700    -0.08817794     0.00000000     0.00000000
   56   100   -0.00000000    -0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
   57    58   -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.00000000
   57    59   -0.30599500     1.00433928    -0.29394000     0.96481040    -0.00000000    -0.00000000
   57    60    0.29394000    -0.96481040    -0.30599500     1.00433928    -0.00000000    -0.00000000
   57    61   -0.00000000     0.00000000     0.00000000    -0.00000000     0.06764400    -0.69437322
   57    62   -0.00000000     0.00000000    -0.00000000     0.00000000    -0.00439400     0.04510764
   57    63   -0.04455900    -1.28113248     0.11936700     3.43194765     0.00000000     0.00000000
   57    64    0.11936700     3.43194765     0.04455900     1.28113248    -0.00000000    -0.00000000
   57    65   -0.00000000     0.00000000    -0.00000000    -0.00000000     0.00000000     0.00000000
   57    66    0.00000000     0.00000000    -0.00000000    -0.00000000    -0.00000000     0.00000000
   57    67    0.07053500     0.86705201    -0.07175700    -0.88205853    -0.00000000     0.00000000
   57    68    0.00000000     0.00000000    -0.00000000    -0.00000000    -0.66256400     0.42699889
   57    69   -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.02301000     0.01483427
   57    70   -0.00150400     0.04223906     0.00210300    -0.05905861     0.00000000     0.00000000
   57    71   -0.00210300     0.05905861    -0.00150400     0.04223906     0.00000000    -0.00000000
   57    72   -0.01210100     0.16587372    -0.01189500     0.16304581     0.00000000     0.00000000
   57    73    0.00000000     0.00000000    -0.00000000    -0.00000000    -2.65425400    -0.60493696
   57    74   -0.00000000    -0.00000000    -0.00000000     0.00000000    -0.02669500    -0.00608203
   57    75   -0.18741600     0.04444771    -0.18422600     0.04369206    -0.00000000    -0.00000000
   57    76   -0.11698600    -0.25203217    -0.11499400    -0.24774391    -0.00000000    -0.00000000
   57    77   -0.00000000    -0.00000000     0.00000000     0.00000000    -0.45084600    -0.05540212
   57    78    0.00000000     0.00000000     0.00000000     0.00000000    -0.00725800    -0.00089252
   57    79   -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.00000000     0.00000000
   57    80    0.00000000     0.00000000    -0.00000000    -0.00000000     0.00000000     0.00000000
   57    81    0.07157300     0.08181425    -0.27210500    -0.31104275     0.00000000    -0.00000000
   57    82   -0.27210500    -0.31104275    -0.07157300    -0.08181425    -0.00000000     0.00000000
   57    83    0.20440400     0.22914675    -0.10312900    -0.11561441    -0.00000000     0.00000000
   57    84   -0.10312900    -0.11561441    -0.20440400    -0.22914675     0.00000000     0.00000000
   57    85   -0.00000000    -0.00000000    -0.00000000     0.00000000    -0.36703000     0.01114871
   57    86   -0.00000000    -0.00000000     0.00000000    -0.00000000    -0.00669800     0.00020197
   57    87    0.14727900     0.08757578     0.14477200     0.08608261    -0.00000000    -0.00000000
   57    88   -0.00000000    -0.00000000     0.00000000    -0.00000000     0.01267700     0.03593085
   57    89   -0.00000000    -0.00000000     0.00000000     0.00000000     0.07485200     0.21215118
   57    90    0.11988300     0.27255313     0.11784200     0.26791450     0.00000000     0.00000000
   57    91   -0.15837700    -0.06806232    -0.15568100    -0.06690268    -0.00000000    -0.00000000
   57    92   -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.33691600     0.16022252
   57    93   -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.00512500     0.00243850
   57    94    0.25766800     0.23633246     0.25328100     0.23230889    -0.00000000    -0.00000000
   57    95    0.22291500    -0.03689789     0.45353000    -0.07506921     0.00000000     0.00000000
   57    96    0.45353000    -0.07506921    -0.22291500     0.03689789    -0.00000000    -0.00000000
   57    97    0.37380300    -0.07345286     0.36744000    -0.07220378     0.00000000     0.00000000
   57    98    0.00000000     0.00000000     0.00000000     0.00000000     0.01300300     0.00834327
   57    99    0.00000000    -0.00000000     0.00000000     0.00000000    -0.05808800    -0.03727693
   57   100    0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
   58    59   -0.29394000     0.96481040     0.30599500    -1.00433928    -0.00000000    -0.00000000
   58    60   -0.30599500     1.00433928    -0.29394000     0.96481040     0.00000000     0.00000000
   58    61   -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00439400     0.04510764
   58    62   -0.00000000    -0.00000000     0.00000000    -0.00000000    -0.06764400     0.69437322
   58    63    0.11936700     3.43194765     0.04455900     1.28113248     0.00000000    -0.00000000
   58    64    0.04455900     1.28113248    -0.11936700    -3.43194765     0.00000000     0.00000000
   58    65    0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000
   58    66   -0.00000000    -0.00000000     0.00000000    -0.00000000    -0.00000000     0.00000000
   58    67    0.07175700     0.88205853     0.07053500     0.86705201     0.00000000    -0.00000000
   58    68   -0.00000000     0.00000000     0.00000000     0.00000000     0.02301000    -0.01483427
   58    69   -0.00000000    -0.00000000     0.00000000     0.00000000    -0.66256400     0.42699889
   58    70    0.00210300    -0.05905861     0.00150400    -0.04223906    -0.00000000     0.00000000
   58    71   -0.00150400     0.04223906     0.00210300    -0.05905861     0.00000000    -0.00000000
   58    72    0.01189500    -0.16304581    -0.01210100     0.16587372     0.00000000     0.00000000
   58    73    0.00000000     0.00000000     0.00000000     0.00000000     0.02669500     0.00608203
   58    74   -0.00000000    -0.00000000     0.00000000     0.00000000    -2.65425400    -0.60493696
   58    75    0.18422600    -0.04369206    -0.18741600     0.04444771    -0.00000000    -0.00000000
   58    76    0.11499400     0.24774391    -0.11698600    -0.25203217    -0.00000000     0.00000000
   58    77    0.00000000     0.00000000     0.00000000     0.00000000     0.00725800     0.00089252
   58    78   -0.00000000     0.00000000     0.00000000    -0.00000000    -0.45084600    -0.05540212
   58    79    0.00000000     0.00000000     0.00000000     0.00000000    -0.00000000    -0.00000000
   58    80   -0.00000000    -0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
   58    81   -0.27210500    -0.31104275    -0.07157300    -0.08181425    -0.00000000     0.00000000
   58    82   -0.07157300    -0.08181425     0.27210500     0.31104275    -0.00000000    -0.00000000
   58    83   -0.10312900    -0.11561441    -0.20440400    -0.22914675     0.00000000    -0.00000000
   58    84   -0.20440400    -0.22914675     0.10312900     0.11561441     0.00000000    -0.00000000
   58    85   -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00669800     0.00020197
   58    86   -0.00000000    -0.00000000     0.00000000     0.00000000     0.36703000    -0.01114871
   58    87   -0.14477200    -0.08608261     0.14727900     0.08757578    -0.00000000    -0.00000000
   58    88   -0.00000000    -0.00000000     0.00000000     0.00000000    -0.07485200    -0.21215118
   58    89   -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.01267700     0.03593085
   58    90   -0.11784200    -0.26791450     0.11988300     0.27255313     0.00000000     0.00000000
   58    91    0.15568100     0.06690268    -0.15837700    -0.06806232    -0.00000000    -0.00000000
   58    92    0.00000000     0.00000000     0.00000000     0.00000000    -0.00512500    -0.00243850
   58    93    0.00000000    -0.00000000     0.00000000     0.00000000     0.33691600     0.16022252
   58    94   -0.25328100    -0.23230889     0.25766800     0.23633246    -0.00000000     0.00000000
   58    95    0.45353000    -0.07506921    -0.22291500     0.03689789    -0.00000000    -0.00000000
   58    96   -0.22291500     0.03689789    -0.45353000     0.07506921     0.00000000     0.00000000
   58    97   -0.36744000     0.07220378     0.37380300    -0.07345286    -0.00000000    -0.00000000
   58    98    0.00000000     0.00000000    -0.00000000    -0.00000000    -0.05808800    -0.03727693
   58    99   -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.01300300    -0.00834327
   58   100   -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.00000000     0.00000000
   59    60   -0.00000000     0.00000000     0.00000000    -0.00000000     0.00000000    -0.00000000
   59    61    1.11697500    -1.16715070     1.22177100    -1.27661340     0.00000000     0.00000000
   59    62   -1.22177100     1.27661340     1.11697500    -1.16715070    -0.00000000     0.00000000
   59    63    0.00000000     0.00000000     0.00000000     0.00000000     0.41415200     1.92155843
   59    64   -0.00000000    -0.00000000     0.00000000     0.00000000     0.95803700     4.44510348
   59    65    1.31859500     1.54792694    -1.44202400    -1.69279105     0.00000000     0.00000000
   59    66    1.44202400     1.69279105     1.31859500     1.54792694    -0.00000000    -0.00000000
   59    67   -0.00000000    -0.00000000     0.00000000     0.00000000    -0.00000000    -0.00000000
   59    68   -0.59527900    -0.42591575    -0.61294900    -0.43855995    -0.00000000    -0.00000000
   59    69   -0.61294900    -0.43855995     0.59527900     0.42591575    -0.00000000    -0.00000000
   59    70    0.00000000     0.00000000     0.00000000     0.00000000     0.00870000     0.05035309
   59    71    0.00000000     0.00000000    -0.00000000    -0.00000000    -0.05980500    -0.34618037
   59    72   -0.00000000    -0.00000000     0.00000000     0.00000000    -0.00000000    -0.00000000
   59    73   -0.20536300    -0.05765415    -0.20128200    -0.05650660     0.00000000     0.00000000
   59    74   -0.20128200    -0.05650660     0.20536300     0.05765415     0.00000000     0.00000000
   59    75   -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.00000000
   59    76   -0.00000000    -0.00000000    -0.00000000     0.00000000    -0.00000000     0.00000000
   59    77    0.29589600     0.46463414     0.29354200     0.46093565    -0.00000000    -0.00000000
   59    78    0.29354200     0.46093565    -0.29589600    -0.46463414    -0.00000000     0.00000000
   59    79    0.41415100     0.62445515    -0.10028800    -0.15121235    -0.00000000     0.00000000
   59    80    0.10028800     0.15121235     0.41415100     0.62445515    -0.00000000     0.00000000
   59    81    0.00000000     0.00000000     0.00000000     0.00000000     0.25084100    -0.26846509
   59    82    0.00000000     0.00000000    -0.00000000    -0.00000000     0.45045100    -0.48209537
   59    83   -0.00000000    -0.00000000     0.00000000     0.00000000     0.18346900    -0.03176468
   59    84    0.00000000     0.00000000     0.00000000     0.00000000    -0.52161200     0.09030861
   59    85    0.14033500     0.28159275     0.12996700     0.26078604     0.00000000     0.00000000
   59    86   -0.12996700    -0.26078604     0.14033500     0.28159275    -0.00000000     0.00000000
   59    87    0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.00000000
   59    88   -0.07267400    -0.09357751     0.10679100     0.13750404     0.00000000    -0.00000000
   59    89    0.10679100     0.13750404     0.07267400     0.09357751    -0.00000000    -0.00000000
   59    90    0.00000000    -0.00000000    -0.00000000    -0.00000000     0.00000000     0.00000000
   59    91    0.00000000     0.00000000     0.00000000    -0.00000000    -0.00000000    -0.00000000
   59    92   -0.08061900     0.01059563    -0.07983600     0.01049296     0.00000000     0.00000000
   59    93   -0.07983600     0.01049296     0.08061900    -0.01059563     0.00000000    -0.00000000
   59    94   -0.00000000     0.00000000    -0.00000000    -0.00000000     0.00000000     0.00000000
   59    95   -0.00000000    -0.00000000     0.00000000    -0.00000000     0.18108500     0.01479601
   59    96    0.00000000    -0.00000000     0.00000000    -0.00000000     0.06582500     0.00537837
   59    97   -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000
   59    98   -0.00527900     0.08311959     0.00870600    -0.13707560    -0.00000000     0.00000000
   59    99   -0.00870600     0.13707560    -0.00527900     0.08311959     0.00000000     0.00000000
   59   100   -0.03119600    -0.13129572     0.03131700     0.13180396    -0.00000000    -0.00000000
   60    61   -1.22177100     1.27661340     1.11697500    -1.16715070    -0.00000000    -0.00000000
   60    62   -1.11697500     1.16715070    -1.22177100     1.27661340     0.00000000    -0.00000000
   60    63    0.00000000     0.00000000    -0.00000000    -0.00000000     0.95803700     4.44510348
   60    64    0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.41415200    -1.92155843
   60    65   -1.44202400    -1.69279105    -1.31859500    -1.54792694    -0.00000000    -0.00000000
   60    66    1.31859500     1.54792694    -1.44202400    -1.69279105    -0.00000000    -0.00000000
   60    67    0.00000000    -0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
   60    68    0.61294900     0.43855995    -0.59527900    -0.42591575     0.00000000    -0.00000000
   60    69   -0.59527900    -0.42591575    -0.61294900    -0.43855995     0.00000000     0.00000000
   60    70   -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.05980500     0.34618037
   60    71    0.00000000     0.00000000     0.00000000     0.00000000     0.00870000     0.05035309
   60    72   -0.00000000    -0.00000000     0.00000000     0.00000000    -0.00000000    -0.00000000
   60    73    0.20128200     0.05650660    -0.20536300    -0.05765415     0.00000000     0.00000000
   60    74   -0.20536300    -0.05765415    -0.20128200    -0.05650660    -0.00000000    -0.00000000
   60    75    0.00000000    -0.00000000     0.00000000     0.00000000    -0.00000000     0.00000000
   60    76    0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
   60    77   -0.29354200    -0.46093565     0.29589600     0.46463414     0.00000000     0.00000000
   60    78    0.29589600     0.46463414     0.29354200     0.46093565     0.00000000    -0.00000000
   60    79   -0.10028800    -0.15121235    -0.41415100    -0.62445515    -0.00000000    -0.00000000
   60    80    0.41415100     0.62445515    -0.10028800    -0.15121235    -0.00000000    -0.00000000
   60    81   -0.00000000    -0.00000000     0.00000000     0.00000000     0.45045100    -0.48209537
   60    82    0.00000000     0.00000000     0.00000000     0.00000000    -0.25084100     0.26846509
   60    83   -0.00000000    -0.00000000    -0.00000000     0.00000000    -0.52161200     0.09030861
   60    84   -0.00000000    -0.00000000    -0.00000000     0.00000000    -0.18346900     0.03176468
   60    85   -0.12996700    -0.26078604     0.14033500     0.28159275     0.00000000     0.00000000
   60    86   -0.14033500    -0.28159275    -0.12996700    -0.26078604     0.00000000    -0.00000000
   60    87   -0.00000000    -0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
   60    88   -0.10679100    -0.13750404    -0.07267400    -0.09357751     0.00000000    -0.00000000
   60    89   -0.07267400    -0.09357751     0.10679100     0.13750404    -0.00000000    -0.00000000
   60    90   -0.00000000    -0.00000000     0.00000000    -0.00000000    -0.00000000    -0.00000000
   60    91    0.00000000     0.00000000     0.00000000     0.00000000    -0.00000000    -0.00000000
   60    92    0.07983600    -0.01049296    -0.08061900     0.01059563    -0.00000000    -0.00000000
   60    93   -0.08061900     0.01059563    -0.07983600     0.01049296     0.00000000    -0.00000000
   60    94   -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.00000000     0.00000000
   60    95   -0.00000000     0.00000000    -0.00000000     0.00000000     0.06582500     0.00537837
   60    96   -0.00000000     0.00000000     0.00000000    -0.00000000    -0.18108500    -0.01479601
   60    97   -0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
   60    98   -0.00870600     0.13707560    -0.00527900     0.08311959    -0.00000000    -0.00000000
   60    99    0.00527900    -0.08311959    -0.00870600     0.13707560    -0.00000000    -0.00000000
